label,image_name,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_ExG
mediumresidential,mediumresidential_000303.png,0.45868182,0.24217685,0.4332389,0.23466285,0.39905617,0.23419598,2.228653
mediumresidential,mediumresidential_000304.png,0.4397637,0.27014244,0.41146466,0.26542684,0.37240934,0.2608105,2.742859
mediumresidential,mediumresidential_000305.png,0.36244652,0.23998812,0.3357751,0.22535506,0.3068722,0.21526037,0.56903076
mediumresidential,mediumresidential_000306.png,0.31016862,0.21698874,0.3056688,0.20299801,0.28592008,0.1885334,3.8884583
mediumresidential,mediumresidential_000307.png,0.42988217,0.25658476,0.4242068,0.24187823,0.40190238,0.23184226,4.240402
mediumresidential,mediumresidential_000308.png,0.4926856,0.28998956,0.48375717,0.27937144,0.45741865,0.28395626,4.439575
mediumresidential,mediumresidential_000309.png,0.499591,0.17970404,0.48296407,0.18241628,0.4674596,0.17483063,-0.28622437
mediumresidential,mediumresidential_000310.png,0.5131439,0.29356605,0.4969011,0.29322314,0.48215833,0.28088817,-0.38252258
mediumresidential,mediumresidential_000311.png,0.5470482,0.37639323,0.4665842,0.32722142,0.4511094,0.35583597,-16.57225
mediumresidential,mediumresidential_000312.png,0.6418212,0.30173588,0.5840966,0.29804927,0.51804084,0.30445844,2.1244507
mediumresidential,mediumresidential_000313.png,0.4082775,0.15211822,0.4510069,0.11864302,0.4072895,0.12492809,22.04393
mediumresidential,mediumresidential_000314.png,0.650429,0.23546082,0.5522695,0.24748228,0.4571702,0.27337322,-0.78034973
mediumresidential,mediumresidential_000315.png,0.29942244,0.26862803,0.34395722,0.28788933,0.31760147,0.26133308,18.077087
mediumresidential,mediumresidential_000316.png,0.45460612,0.12624766,0.48075107,0.12762342,0.44774863,0.11257589,15.082581
mediumresidential,mediumresidential_000317.png,0.35677934,0.19648623,0.380189,0.20741469,0.3634129,0.19392465,10.2473755
mediumresidential,mediumresidential_000318.png,0.36669448,0.16537419,0.39836952,0.1756516,0.37544572,0.16012725,13.922699
mediumresidential,mediumresidential_000319.png,0.43070367,0.36182916,0.42504182,0.35273203,0.35677245,0.34389263,15.96492
mediumresidential,mediumresidential_000320.png,0.38699192,0.30204806,0.36358774,0.27899647,0.32979348,0.25314033,2.649475
mediumresidential,mediumresidential_000321.png,0.50936776,0.22625856,0.47434878,0.23200583,0.40505287,0.22156872,8.740616
mediumresidential,mediumresidential_000322.png,0.45209673,0.26702914,0.42180935,0.22196491,0.40850598,0.22498733,-4.3309174
mediumresidential,mediumresidential_000323.png,0.24479741,0.26963505,0.26072878,0.27125597,0.21454959,0.23639491,15.838196
mediumresidential,mediumresidential_000324.png,0.4678778,0.22234039,0.4534383,0.2055612,0.43361732,0.20190446,1.3722839
mediumresidential,mediumresidential_000325.png,0.34778926,0.17375503,0.3605912,0.1725448,0.34303188,0.15973634,7.7421265
mediumresidential,mediumresidential_000326.png,0.38631716,0.1876233,0.56118506,0.2525622,0.3651338,0.17105511,94.58438
mediumresidential,mediumresidential_000327.png,0.3238009,0.29144996,0.3131563,0.2757046,0.28120482,0.2588481,5.433258
mediumresidential,mediumresidential_000328.png,0.32590702,0.25624233,0.36341763,0.273865,0.37425968,0.27626443,6.800476
mediumresidential,mediumresidential_000329.png,0.27851605,0.27837166,0.30704144,0.27590942,0.2763411,0.25356105,15.102554
mediumresidential,mediumresidential_000330.png,0.5301357,0.2732061,0.52162045,0.26331374,0.44310454,0.23439622,17.850174
mediumresidential,mediumresidential_000331.png,0.5268502,0.2011851,0.49161157,0.20549269,0.44560486,0.22190064,2.7458496
mediumresidential,mediumresidential_000332.png,0.44169077,0.23728962,0.37720135,0.22881624,0.3090277,0.22580914,0.9394684
mediumresidential,mediumresidential_000333.png,0.29987636,0.19112583,0.32481128,0.19442852,0.3072591,0.18656814,10.834198
mediumresidential,mediumresidential_000334.png,0.58030176,0.301195,0.5353955,0.30041248,0.45265916,0.30612576,9.6466675
mediumresidential,mediumresidential_000335.png,0.4908113,0.19914576,0.4784477,0.18053891,0.45445496,0.17312464,2.9654388
mediumresidential,mediumresidential_000336.png,0.43294498,0.18585122,0.42384112,0.17320913,0.39993718,0.16405477,3.7740173
mediumresidential,mediumresidential_000337.png,0.34688428,0.21252815,0.34545252,0.2062129,0.29764375,0.1886327,11.826141
mediumresidential,mediumresidential_000338.png,0.4527382,0.20069773,0.48271435,0.192381,0.4754071,0.17759359,9.507278
mediumresidential,mediumresidential_000339.png,0.459554,0.18954387,0.493798,0.1865468,0.48693657,0.14923777,10.481888
mediumresidential,mediumresidential_000340.png,0.37697107,0.21613154,0.42925563,0.20309846,0.4051263,0.18532671,19.48555
mediumresidential,mediumresidential_000341.png,0.50346524,0.18517436,0.53458184,0.16993153,0.48517,0.14716299,20.53476
mediumresidential,mediumresidential_000342.png,0.32615364,0.29163307,0.33079553,0.2575946,0.3263959,0.28440565,2.3055878
mediumresidential,mediumresidential_000343.png,0.40199524,0.18346468,0.44111788,0.18719102,0.38618255,0.16125703,23.984787
mediumresidential,mediumresidential_000344.png,0.3637362,0.2736876,0.35632485,0.26030493,0.28850985,0.22563617,15.402939
mediumresidential,mediumresidential_000345.png,0.2850355,0.16290793,0.3234855,0.15615559,0.3077139,0.14483877,13.826508
mediumresidential,mediumresidential_000346.png,0.4905791,0.32240668,0.45798126,0.30159542,0.42465624,0.28803346,0.1854248
mediumresidential,mediumresidential_000347.png,0.45592692,0.25415677,0.521999,0.28137758,0.42715263,0.24586251,41.034195
mediumresidential,mediumresidential_000348.png,0.32508042,0.27004352,0.34605682,0.26679388,0.32377517,0.2561318,11.0308075
mediumresidential,mediumresidential_000349.png,0.5677185,0.20876811,0.5531175,0.21494347,0.4927571,0.21256618,11.668655
mediumresidential,mediumresidential_000350.png,0.36050546,0.26935023,0.3601285,0.27007416,0.34235457,0.25958622,4.4362183
mediumresidential,mediumresidential_000351.png,0.40485373,0.18075873,0.40154138,0.17946628,0.40297893,0.16938089,-1.2112274
mediumresidential,mediumresidential_000352.png,0.40759587,0.17427476,0.37711373,0.17429374,0.35606563,0.17755064,-2.4056854
mediumresidential,mediumresidential_000353.png,0.39287874,0.29835847,0.39319822,0.29854527,0.37170142,0.2840723,5.563156
mediumresidential,mediumresidential_000354.png,0.45817828,0.25406352,0.44242176,0.25392285,0.4028087,0.24737504,6.08342
mediumresidential,mediumresidential_000355.png,0.46122617,0.14887568,0.48974764,0.15006772,0.47284874,0.13643368,11.582199
mediumresidential,mediumresidential_000356.png,0.3603828,0.18483332,0.35142037,0.17570733,0.37314135,0.16076517,-7.8242645
mediumresidential,mediumresidential_000357.png,0.44707814,0.2186054,0.496743,0.21330689,0.47671947,0.19707328,17.770538
mediumresidential,mediumresidential_000358.png,0.5974261,0.24969995,0.5756754,0.24143662,0.49376202,0.2419223,15.341507
mediumresidential,mediumresidential_000359.png,0.23462704,0.25579065,0.25918776,0.25084257,0.2294907,0.22850032,13.835739
mediumresidential,mediumresidential_000360.png,0.5327652,0.28389746,0.53955746,0.26536167,0.472024,0.26542267,18.953064
mediumresidential,mediumresidential_000361.png,0.2741099,0.24905057,0.3516287,0.24373952,0.3413511,0.2457558,22.388077
mediumresidential,mediumresidential_000362.png,0.42975122,0.17992674,0.44657215,0.16107252,0.4268755,0.1645479,9.311981
mediumresidential,mediumresidential_000363.png,0.31145212,0.29331583,0.34857172,0.2912436,0.34121045,0.2746915,11.342621
mediumresidential,mediumresidential_000364.png,0.5574016,0.27299228,0.5702395,0.26679155,0.5041805,0.27790594,20.118713
mediumresidential,mediumresidential_000365.png,0.39580294,0.26192817,0.33712494,0.23783281,0.28267258,0.2282693,-1.0775452
mediumresidential,mediumresidential_000366.png,0.3185296,0.2556473,0.34430322,0.23325576,0.34192744,0.26070926,7.1780853
mediumresidential,mediumresidential_000367.png,0.2660042,0.19004293,0.2766306,0.19507468,0.26765826,0.18617313,4.9976807
mediumresidential,mediumresidential_000368.png,0.4592296,0.15576223,0.4963851,0.1334501,0.44965935,0.11984071,21.389725
mediumresidential,mediumresidential_000369.png,0.48457068,0.13844849,0.48838416,0.13531847,0.4801044,0.120143875,3.083786
mediumresidential,mediumresidential_000370.png,0.46772006,0.2581699,0.5348743,0.18997768,0.46083513,0.21218044,36.00432
mediumresidential,mediumresidential_000371.png,0.4470843,0.13102537,0.4752035,0.13159867,0.45581156,0.11778641,12.115341
mediumresidential,mediumresidential_000372.png,0.45848173,0.2996754,0.4360671,0.2789572,0.39759701,0.25464857,4.0941467
mediumresidential,mediumresidential_000373.png,0.6119247,0.23835461,0.5452749,0.23797256,0.49395812,0.25291926,-3.909912
mediumresidential,mediumresidential_000374.png,0.39453334,0.18638092,0.39863718,0.16122311,0.38154292,0.16984066,5.4055176
mediumresidential,mediumresidential_000375.png,0.42794356,0.15313235,0.47699603,0.1661242,0.40396327,0.13114016,31.13173
mediumresidential,mediumresidential_000376.png,0.37614602,0.26039338,0.341052,0.2439407,0.30108127,0.22882105,1.2435608
mediumresidential,mediumresidential_000377.png,0.5013893,0.14936392,0.5018022,0.15093456,0.47885618,0.14820702,5.9565277
mediumresidential,mediumresidential_000378.png,0.42514175,0.22533023,0.47370946,0.2325994,0.4885381,0.22779322,8.60347
mediumresidential,mediumresidential_000379.png,0.6001836,0.30431408,0.5487668,0.3044085,0.5041238,0.3091401,-1.7273254
mediumresidential,mediumresidential_000380.png,0.356954,0.29603884,0.3427796,0.28103885,0.33608422,0.28055462,-1.9071503
mediumresidential,mediumresidential_000381.png,0.501769,0.28947297,0.43908674,0.27106583,0.36609337,0.25344092,2.6293335
mediumresidential,mediumresidential_000382.png,0.5483279,0.23269369,0.48678464,0.22721504,0.42285547,0.23000643,0.60839844
mediumresidential,mediumresidential_000383.png,0.53413385,0.30474782,0.48349088,0.30642322,0.41585496,0.3239642,4.333206
mediumresidential,mediumresidential_000384.png,0.38047084,0.18062042,0.53283346,0.22584179,0.40063003,0.17014888,72.56433
mediumresidential,mediumresidential_000385.png,0.38095105,0.23804346,0.43688372,0.26625362,0.29483342,0.1812457,50.485657
mediumresidential,mediumresidential_000386.png,0.48585153,0.24544054,0.5170879,0.24307778,0.48242158,0.22825956,16.805176
mediumresidential,mediumresidential_000387.png,0.53124183,0.24293903,0.48569122,0.24165165,0.44777754,0.24469449,-1.9474335
mediumresidential,mediumresidential_000388.png,0.4762526,0.23012246,0.4949376,0.21978958,0.43671128,0.19547947,19.612396
mediumresidential,mediumresidential_000389.png,0.39455673,0.3404986,0.37702212,0.32445234,0.3679338,0.32380784,-2.1538086
mediumresidential,mediumresidential_000390.png,0.59097517,0.3062572,0.54202414,0.31219116,0.4507979,0.3375425,10.780182
mediumresidential,mediumresidential_000391.png,0.42193574,0.19172686,0.3914685,0.1838807,0.36458662,0.18387422,-0.9142761
mediumresidential,mediumresidential_000392.png,0.46284947,0.2380799,0.5066967,0.22825669,0.44183967,0.20008087,27.71959
mediumresidential,mediumresidential_000393.png,0.5986643,0.26183596,0.5981435,0.2515939,0.52222466,0.2663593,19.226517
mediumresidential,mediumresidential_000394.png,0.37632218,0.11551236,0.38521865,0.11678354,0.36770234,0.108461246,6.73526
mediumresidential,mediumresidential_000395.png,0.41558108,0.31864917,0.35866407,0.2952032,0.3023462,0.28176886,-0.15278625
mediumresidential,mediumresidential_000396.png,0.46076828,0.2772708,0.40972033,0.25673792,0.35755524,0.24595028,0.28486633
mediumresidential,mediumresidential_000397.png,0.5053354,0.17952436,0.5241427,0.17346852,0.4988496,0.16201374,11.245605
mediumresidential,mediumresidential_000398.png,0.4409458,0.16558939,0.45958275,0.15712695,0.4347515,0.14088298,11.084396
mediumresidential,mediumresidential_000399.png,0.44548243,0.31066847,0.40663022,0.2902721,0.36066446,0.26985198,1.8139496
mediumresidential,mediumresidential_000400.png,0.5356884,0.32287443,0.52999836,0.31752443,0.49360698,0.29960746,7.828842
mediumresidential,mediumresidential_000401.png,0.5014958,0.20911086,0.4978703,0.20825715,0.499014,0.19743441,-1.2161407
mediumresidential,mediumresidential_000402.png,0.48576942,0.39199078,0.44360945,0.38040844,0.40580133,0.3782767,-1.109726
mediumresidential,mediumresidential_000403.png,0.35933456,0.3071673,0.3566292,0.2784013,0.3252298,0.26986626,7.316986
mediumresidential,mediumresidential_000404.png,0.2270865,0.19578455,0.30095544,0.23062973,0.24072978,0.17714944,34.194122
mediumresidential,mediumresidential_000405.png,0.5397324,0.27296975,0.53035253,0.26468068,0.45197442,0.29337937,17.594559
mediumresidential,mediumresidential_000406.png,0.58226484,0.23256774,0.5582213,0.24342227,0.49919674,0.25585246,8.9201355
mediumresidential,mediumresidential_000407.png,0.56293344,0.2641242,0.42386636,0.21669099,0.3154039,0.19148271,-7.804184
mediumresidential,mediumresidential_000408.png,0.38270932,0.25453538,0.36470383,0.2523525,0.3475879,0.24027683,-0.22683716
mediumresidential,mediumresidential_000409.png,0.4851541,0.3002115,0.503538,0.29938897,0.41197222,0.2646157,28.03717
mediumresidential,mediumresidential_000410.png,0.33785614,0.18473178,0.36426613,0.18651229,0.34830102,0.17383379,10.805649
mediumresidential,mediumresidential_000411.png,0.40969065,0.16893585,0.42138928,0.1717692,0.39612085,0.15654619,9.426605
mediumresidential,mediumresidential_000412.png,0.4679259,0.21862385,0.5084148,0.22686884,0.5203917,0.22438985,7.270569
mediumresidential,mediumresidential_000413.png,0.58252,0.30168054,0.5431666,0.31978253,0.46197966,0.36365035,10.6675415
mediumresidential,mediumresidential_000414.png,0.4723105,0.30596134,0.43672276,0.28057772,0.39336184,0.25623864,1.9821625
mediumresidential,mediumresidential_000415.png,0.55144286,0.38366547,0.4674274,0.32010454,0.5159646,0.38586995,-33.80095
mediumresidential,mediumresidential_000416.png,0.5381567,0.30969712,0.50470376,0.29292053,0.39899927,0.2936416,18.424164
mediumresidential,mediumresidential_000417.png,0.565908,0.22368728,0.5249887,0.23520803,0.47175342,0.26114994,3.140564
mediumresidential,mediumresidential_000418.png,0.5234503,0.22692074,0.52951545,0.22527604,0.5164328,0.21024181,4.8826904
mediumresidential,mediumresidential_000419.png,0.37495813,0.1901579,0.47857875,0.23020092,0.4860806,0.22548202,24.5103
mediumresidential,mediumresidential_000420.png,0.31465718,0.27855203,0.31581572,0.27947918,0.29366833,0.26084352,5.9430084
mediumresidential,mediumresidential_000421.png,0.3694479,0.26461354,0.4117877,0.25274414,0.36049685,0.24204938,23.875809
mediumresidential,mediumresidential_000422.png,0.31855097,0.22577116,0.33377913,0.2358962,0.31780115,0.22258031,7.9575653
mediumresidential,mediumresidential_000423.png,0.5161156,0.14780535,0.5295797,0.14498901,0.5042247,0.13265423,9.8988495
mediumresidential,mediumresidential_000424.png,0.33858386,0.26698527,0.25572515,0.17356,0.30802014,0.1932816,-34.464188
mediumresidential,mediumresidential_000425.png,0.35807794,0.249778,0.37440065,0.25019547,0.3626383,0.2373009,7.1616974
mediumresidential,mediumresidential_000426.png,0.32028133,0.29416782,0.26669306,0.25924733,0.21764587,0.23701926,-1.1579742
mediumresidential,mediumresidential_000427.png,0.48236862,0.19883671,0.46350935,0.1830731,0.43671948,0.17163494,2.0223083
mediumresidential,mediumresidential_000428.png,0.45989087,0.20109913,0.51943594,0.15101649,0.45458615,0.1610071,31.720688
mediumresidential,mediumresidential_000429.png,0.42143536,0.16273211,0.42557147,0.16271204,0.4163269,0.15383564,3.4120636
mediumresidential,mediumresidential_000430.png,0.41843036,0.21853486,0.4230842,0.20939478,0.37288728,0.2085047,13.986954
mediumresidential,mediumresidential_000431.png,0.4598658,0.2499697,0.41402355,0.2477145,0.3639321,0.25381958,1.0835419
mediumresidential,mediumresidential_000432.png,0.29294744,0.1881754,0.31576496,0.20551044,0.30895492,0.18970245,7.555023
mediumresidential,mediumresidential_000433.png,0.53774965,0.21612504,0.4000991,0.19107272,0.29761246,0.19536443,-8.966797
mediumresidential,mediumresidential_000434.png,0.41977024,0.32181373,0.43157804,0.31911802,0.41664848,0.3008913,6.8180237
mediumresidential,mediumresidential_000435.png,0.5166672,0.2662453,0.51827574,0.25149277,0.4301553,0.24254996,22.880875
mediumresidential,mediumresidential_000436.png,0.52298033,0.1463246,0.51742715,0.1380811,0.507195,0.11841044,1.1931458
mediumresidential,mediumresidential_000437.png,0.36231235,0.17874889,0.45709312,0.12849979,0.38546842,0.14377426,42.433395
mediumresidential,mediumresidential_000438.png,0.47285682,0.34478444,0.48110554,0.34580636,0.43548602,0.3337965,13.736404
mediumresidential,mediumresidential_000439.png,0.5275187,0.35952917,0.4409368,0.32912222,0.3479379,0.30925852,1.6363373
mediumresidential,mediumresidential_000440.png,0.4463513,0.3038505,0.4569588,0.29851842,0.38095343,0.27262074,22.086273
mediumresidential,mediumresidential_000441.png,0.62286127,0.27123317,0.56348586,0.27041844,0.48894042,0.26788348,3.8683472
mediumresidential,mediumresidential_000442.png,0.49468526,0.1172402,0.50949115,0.11576768,0.49411088,0.106994115,7.697464
mediumresidential,mediumresidential_000443.png,0.35806006,0.20295914,0.38672155,0.21227574,0.37161735,0.20081492,11.160263
